tweet_id,date,source,text,urls,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
831309418084069378,14-02-2017,IPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time ,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12.0,10.0,Scooter,,2786,12819,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.3693889999999999,True,kelpie,0.132449,True,Labrador_retriever,0.0747273,True
831262627380748289,13-02-2017,IPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 ,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12.0,10.0,Tucker,,2350,13066,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.263323,True,Brittany_spaniel,0.20055,True,doormat,0.193414,False
830956169170665475,13-02-2017,IPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie ,https://twitter.com/dog_rates/status/830956169170665475/video/1,12.0,10.0,Reggie,,1735,8735,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,True,golden_retriever,0.317196,True,English_setter,0.132759,True
830583320585068544,12-02-2017,IPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well ,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13.0,10.0,Lilly,,19297,73397,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True
829501995190984704,09-02-2017,IPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo ,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12.0,10.0,Leo,,12224,34913,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851,True,Pekinese,0.0151996,True,pug,0.0110936,True
829374341691346946,08-02-2017,IPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere ,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13.0,10.0,Astrid,doggo,10706,38074,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire_bullterrier,0.757547,True,American_Staffordshire_terrier,0.14995,True,Chesapeake_Bay_retriever,0.0475226999999999,True
829011960981237760,07-02-2017,IPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home ,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13.0,10.0,Dexter,,18627,58302,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False
828770345708580865,07-02-2017,IPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus ,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13.0,10.0,Alfie,,6746,28085,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,seat_belt,0.765979,False,Chesapeake_Bay_retriever,0.0338986,True,polecat,0.0272515999999999,False
828409743546925057,06-02-2017,IPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! ,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,10.0,Mutt,,1305,6898,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,teddy,0.908457,False,toy_poodle,0.0180397999999999,True,standard_poodle,0.0126671,True
828381636999917570,05-02-2017,IPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly ,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,10.0,Doobert,doggo,2554,13864,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,0.3925349999999999,True,Labrador_retriever,0.0890217,True,clumber,0.0817998,True
828376505180889089,05-02-2017,IPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well ",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,10.0,Beebop,,1216,8112,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999,True,Staffordshire_bullterrier,0.186168,True,Chihuahua,0.0420894,True
828011680017821696,04-02-2017,IPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11.0,10.0,Brutus,,2451,11411,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662,True,Staffordshire_bullterrier,0.0329990999999999,True,bull_mastiff,0.0171834,True
827653905312006145,03-02-2017,IPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats ,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,10.0,Boots,,3433,16983,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555,True,Border_collie,0.217306,True,Saint_Bernard,0.143245,True
827600520311402496,03-02-2017,IPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone ,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,10.0,Tucker,,1082,8143,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.325638,True,golden_retriever,0.317235,True,Labrador_retriever,0.116087,True
826958653328592898,02-02-2017,IPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 ,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12.0,10.0,Loki,doggo,5757,23767,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001,True,Labrador_retriever,0.337053,True,tennis_ball,0.00855442,False
826848821049180160,01-02-2017,IPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af ,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13.0,10.0,Cupid,doggo,11878,40325,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,0.858764,True,golden_retriever,0.0235257,True,Pekinese,0.0171039,True
826476773533745153,31-01-2017,IPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12.0,10.0,Pilot,doggo,4821,20275,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,0.7418600000000001,True,Tibetan_mastiff,0.1228119999999999,True,kelpie,0.10046,True
826115272272650244,30-01-2017,IPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13.0,10.0,Ike,,3599,17299,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True
825876512159186944,30-01-2017,IPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer ,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11.0,10.0,Mo,,2146,11525,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,shopping_cart,0.995941,False,shopping_basket,0.00405697,False,mousetrap,8.83283e-07,False
825147591692263424,28-01-2017,IPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,10.0,Sweet,,5244,20181,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823,True,Pomeranian,0.24539,True,toy_poodle,0.136545,True
824775126675836928,27-01-2017,IPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12.0,10.0,Scooter,,4069,16508,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499,True,malinois,0.0902911999999999,True,Airedale,0.0686247,True
824663926340194305,26-01-2017,IPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13.0,10.0,Wilson,,1993,11113,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488,True,golden_retriever,0.402815,True,Irish_setter,0.0344178,True
823699002998870016,24-01-2017,IPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12.0,10.0,Winston,,2772,13826,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999,True,snorkel,0.171893,False,Norfolk_terrier,0.107543,True
822975315408461824,22-01-2017,IPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12.0,10.0,Albus,,3958,19139,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,bathtub,0.331098,False,tub,0.24886,False,Pembroke,0.2331619999999999,True
822859134160621569,21-01-2017,IPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12.0,10.0,Hobbes,,2622,14576,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_bullterrier,0.0477449999999999,True
821886076407029760,19-01-2017,IPhone,This is Jimison. He was just called a good boy. 13/10 ,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13.0,10.0,Jimison,,2692,12582,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,0.266238,True,cocker_spaniel,0.223325,True,Irish_setter,0.151631,True
821765923262631936,18-01-2017,IPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13.0,10.0,Duchess,doggo,1899,9317,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden_retriever,0.980071,True,Labrador_retriever,0.00875751,True,Saluki,0.00180595,True
820749716845686786,15-01-2017,IPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13.0,10.0,Sunny,,11525,34984,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador_retriever,0.0239436,True
819952236453363712,13-01-2017,IPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13.0,10.0,Oliver,puppo,1369,5927,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_Staffordshire_terrier,0.925505,True,Staffordshire_bullterrier,0.0362215,True,Italian_greyhound,0.0204119,True
819711362133872643,13-01-2017,IPhone,This is Howie. He just bloomed. 11/10 revolutionary af ,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11.0,10.0,Howie,,3604,14916,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True
819227688460238848,11-01-2017,IPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12.0,10.0,Finn,,7733,25652,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.482452,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True
819006400881917954,11-01-2017,IPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14.0,10.0,Sunny,doggo,21794,49960,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False
819004803107983360,11-01-2017,IPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14.0,10.0,Bo,doggo,42228,95450,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True
818536468981415936,09-01-2017,IPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11.0,10.0,Tom,,2873,12127,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False
818259473185828864,09-01-2017,IPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12.0,10.0,Florence,,2621,12197,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True
818145370475810820,08-01-2017,IPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11.0,10.0,Autumn,,3014,13671,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931,True,Labrador_retriever,0.3649969999999999,True,redbone,0.00397148,True
817827839487737858,07-01-2017,IPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,13.0,10.0,Buddy,,31314,57622,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True
817777686764523521,07-01-2017,IPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",https://twitter.com/dog_rates/status/817777686764523521/video/1,13.0,10.0,Dido,"doggo,pupper",3084,11901,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.2141449999999999,True,Irish_water_spaniel,0.029769,True
817536400337801217,07-01-2017,IPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12.0,10.0,Eugene,,3505,13105,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True
817423860136083457,06-01-2017,IPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13.0,10.0,Ken,,17504,38260,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,ice_bear,0.3362,False,Samoyed,0.2013579999999999,True,Eskimo_dog,0.186789,True
817415592588222464,06-01-2017,IPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11.0,10.0,Strudel,,1131,6267,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True
817171292965273600,06-01-2017,IPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13.0,10.0,Tebow,,2326,9690,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.0778789999999999,True
817056546584727552,05-01-2017,IPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11.0,10.0,Chloe,,1927,9517,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True
816816676327063552,05-01-2017,IPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12.0,10.0,Timber,,2361,11071,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164,True,Pembroke,0.1050329999999999,True,Siberian_husky,0.077875,True
816697700272001025,04-01-2017,IPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12.0,10.0,Binky,,2545,10905,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.0476078,True
816450570814898180,04-01-2017,IPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13.0,10.0,Moose,,9366,33961,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,web_site,0.352857,False,envelope,0.0601072,False,nail,0.0312908999999999,False
816336735214911488,03-01-2017,IPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11.0,10.0,Dudley,,2269,9564,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True
816091915477250048,03-01-2017,IPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12.0,10.0,Comet,,2500,9927,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True
815736392542261248,02-01-2017,IPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11.0,10.0,Akumi,,2625,10937,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie,0.5489069999999999,True,Cardigan,0.178523,True,collie,0.146351,True
814986499976527872,31-12-2016,IPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11.0,10.0,Cooper,pupper,1505,8485,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True
814530161257443328,29-12-2016,IPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12.0,10.0,Alf,,2156,9629,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle,0.626913,True,toy_poodle,0.265582,True,soft-coated_wheaten_terrier,0.0416142,True
814153002265309185,28-12-2016,IPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12.0,10.0,Oshie,,10080,32000,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.0724746999999999,True
813910438903693312,28-12-2016,IPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11.0,10.0,Chubbs,doggo,2194,10342,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.2564329999999999,True,Norwegian_elkhound,0.0131888,True
813800681631023104,27-12-2016,IPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12.0,10.0,Sky,,2060,9300,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True
813096984823349248,25-12-2016,IPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,10.0,Rocky,doggo,4207,11694,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.0869643,True
813066809284972545,25-12-2016,IPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,10.0,Tyr,,2276,8865,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True
812372279581671427,23-12-2016,IPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13.0,10.0,Moe,,4252,15224,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,True,cocker_spaniel,0.0877881,True,Labrador_retriever,0.0832747,True
811985624773361665,22-12-2016,IPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11.0,10.0,Ted,,1647,8102,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False
811627233043480576,21-12-2016,IPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10.0,10.0,Augie,,3650,14265,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,True,Pembroke,0.0495619,True,wire-haired_fox_terrier,0.0463491999999999,True
810896069567610880,19-12-2016,IPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11.0,10.0,Hunter,,2090,10093,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.0823182,True,curly-coated_retriever,0.0674605,True
810284430598270976,18-12-2016,IPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13.0,10.0,Phil,,13369,39640,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.0289617,True
810254108431155201,17-12-2016,IPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12.0,10.0,Gus,,3901,16380,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True
809220051211603969,15-12-2016,IPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12.0,10.0,Kyro,,6554,22246,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.0134552,True
808838249661788160,14-12-2016,IPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13.0,10.0,Ito,,3536,11271,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True
808001312164028416,11-12-2016,IPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12.0,10.0,Cooper,,4098,14015,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.0288526,True
